3281f	𲠟	[自心矢,,CJK-J]
32820	𲠠	[忄音儿,,CJK-J]
32821	𲠡	[忄尸雨,,CJK-J]
32822	𲠢	[忄走刀口,,CJK-J]
32823	𲠣	[忄牙隹,,CJK-J]
32824	𲠤	[龷⺝攵心,,CJK-J]
32825	𲠥	[忄丰刀糸,,CJK-J]
32826	𲠦	[忄冂大貝,,CJK-J]
32827	𲠧	[口丨心心心,,CJK-J]
32828	𲠨	[⻊𠂇又丶心,,CJK-J]
32829	𲠩	[忄丿冂米一ㄅ,,CJK-J]
3282a	𲠪	[忄亻龷丿用,,CJK-J]
3282b	𲠫	[忄门束丷,,CJK-J]
3282c	𲠬	[壴支心,,CJK-J]
3282d	𲠭	[忄⺊了自心,,CJK-J]
3282e	𲠮	[十冂亽乛心,,CJK-J]
3282f	𲠯	[忄戈戈皿,,CJK-J]
32830	𲠰	[忄日音,,CJK-J]
32831	𲠱	[田心,,CJK-J]
32832	𲠲	[忄日月皿,,CJK-J]
32833	𲠳	[忄虍口一大,,CJK-J]
32834	𲠴	[钅日勹𰀪心,,CJK-J]
32835	𲠵	[心亻頁,,CJK-J]
32836	𲠶	[禾隹心,,CJK-J]
32837	𲠷	[⺝田心,,CJK-J]
32838	𲠸	[丷口心又又又又,,CJK-J]
32839	𲠹	[忄口⺝亡心,,CJK-J]
3283a	𲠺	[忄門舌,,CJK-J]
3283b	𲠻	[艹示示心,,CJK-J]
3283c	𲠼	[忄宀丿米日,,CJK-J]
3283d	𲠽	[大乂乂乂乂攵心,,CJK-J]
3283e	𲠾	[大乂乂乂乂欠心,,CJK-J]
3283f	𲠿	[口女攵心,,CJK-J]
32840	𲡀	[忄門言,,CJK-J]
32841	𲡁	[亻立口⺈彐心,,CJK-J]
32842	𲡂	[言侖心,,CJK-J]
32843	𲡃	[〢一心,,CJK-J]
32844	𲡄	[釒日勹𰀪心,,CJK-J]
32845	𲡅	[爫冖心夂儿,,CJK-J]
32846	𲡆	[車工貝心,,CJK-J]
32847	𲡇	[田⽱心,,CJK-J]
32848	𲡈	[千艹士亼⺝刂心,,CJK-J]
32849	𲡉	[田⽱心乂凵八夂,,CJK-J]
3284a	𲡊	[忄田田田土,,CJK-J]
3284b	𲡋	[忄亠吅囗口禾,,CJK-J]
3284c	𲡌	[艹吅隹力心,,CJK-J]
3284d	𲡍	[忄⺮士乛工一口寸,,CJK-J]
3284e	𲡎	[十戈八土,,CJK-J]
3284f	𲡏	[冫戊⺊口,,CJK-J]
32850	𲡐	[丶日戈,,CJK-J]
32851	𲡑	[𠂉戊𠃌,,CJK-J]
32852	𲡒	[山豆戈,,CJK-J]
32853	𲡓	[止匕二丿扌戈,,CJK-J]
32854	𲡔	[戈廾米夕㐄,,CJK-J]
32855	𲡕	[艹丶禾戈廾,,CJK-J]
32856	𲡖	[戶斤亻丶王,,CJK-J]
32857	𲡗	[户𠕁口力刂,,CJK-J]
32858	𲡘	[户羽束,,CJK-J]
32859	𲡙	[扌川,,CJK-J]
3285a	𲡚	[扌厂力,,CJK-J]
3285b	𲡛	[七刀手,,CJK-J]
3285c	𲡜	[扌五,,CJK-J]
3285d	𲡝	[扌贝,,CJK-J]
3285e	𲡞	[扌见,,CJK-J]
3285f	𲡟	[子⺃手,,CJK-J]
32860	𲡠	[扌十廾,,CJK-J]
32861	𲡡	[扌厂一,,CJK-J]
32862	𲡢	[扌囚,,CJK-J]
32863	𲡣	[扌生,,CJK-J]
32864	𲡤	[亻也手,,CJK-J]
32865	𲡥	[扌刂,,CJK-J]
32866	𲡦	[阝人手,,CJK-J]
32867	𲡧	[弗手,,CJK-J]
32868	𲡨	[龵大二ㄅ,,CJK-J]
32869	𲡩	[扌土也,,CJK-J]
3286a	𲡪	[扌人巛一,,CJK-J]
3286b	𲡫	[扌入辶,,CJK-J]
3286c	𲡬	[讠仑手,,CJK-J]
3286d	𲡭	[手冫人,,CJK-J]
3286e	𲡮	[手氵工,,CJK-J]
3286f	𲡯	[扌士,,CJK-J]
32870	𲡰	[土厶冖手,,CJK-J]
32871	𲡱	[扌木女,,CJK-J]
32872	𲡲	[扌囗攴,,CJK-J]
32873	𲡳	[手口欠,,CJK-J]
32874	𲡴	[扌月干,,CJK-J]
32875	𲡵	[扌门日,,CJK-J]
32876	𲡶	[扌门木,,CJK-J]
32877	𲡷	[扌门一廾,,CJK-J]
32878	𲡸	[扌阝人,,CJK-J]
32879	𲡹	[扌彳丶王,,CJK-J]
3287a	𲡺	[手牛巾刂,,CJK-J]
3287b	𲡻	[氵又丶手,,CJK-J]
3287c	𲡼	[扌厂里,,CJK-J]
3287d	𲡽	[扌十冖子力,,CJK-J]
3287e	𲡾	[扌匚大人人,,CJK-J]
3287f	𲡿	[扌木一戈,,CJK-J]
32880	𲢀	[扌日弗,,CJK-J]
32881	𲢁	[扌爫冂土,,CJK-J]
32882	𲢂	[扌礻日丨,,CJK-J]
32883	𲢃	[丷夫口手,,CJK-J]
32884	𲢄	[扌广羊,,CJK-J]
32885	𲢅	[扌丷口儿厶,,CJK-J]
32886	𲢆	[扌亠口,,CJK-J]
32887	𲢇	[扌可可,,CJK-J]
32888	𲢈	[扌厂龷日,,CJK-J]
32889	𲢉	[扌辰口,,CJK-J]
3288a	𲢊	[扌日西,,CJK-J]
3288b	𲢋	[手罒土厶,,CJK-J]
3288c	𲢌	[手骨,,CJK-J]
3288d	𲢍	[扌人人耳,,CJK-J]
3288e	𲢎	[扌缶人,,CJK-J]
3288f	𲢏	[扌宀豕,,CJK-J]
32890	𲢐	[扌氵刀丶止,,CJK-J]
32891	𲢑	[扌言山,,CJK-J]
32892	𲢒	[氵𠂉母手,,CJK-J]
32893	𲢓	[扌己攵口,,CJK-J]
32894	𲢔	[扌女丶艮,,CJK-J]
32895	𲢕	[扌龶貝,,CJK-J]
32896	𲢖	[一口龵一丰,,CJK-J]
32897	𲢗	[扌口日曰,,CJK-J]
32898	𲢘	[扌艹氵小丿,,CJK-J]
32899	𲢙	[扌艹亻可,,CJK-J]
3289a	𲢚	[扌山宀示,,CJK-J]
3289b	𲢛	[扌艹阝二儿,,CJK-J]
3289c	𲢜	[扌⺮乍,,CJK-J]
3289d	𲢝	[扌斤己心,,CJK-J]
3289e	𲢞	[扌䒑业弓,,CJK-J]
3289f	𲢟	[扌广大日⺃,,CJK-J]
328a0	𲢠	[扌齐示,,CJK-J]
328a1	𲢡	[扌氵白工,,CJK-J]
328a2	𲢢	[扌米⺊口,,CJK-J]
328a3	𲢣	[扌宀丁宀子,,CJK-J]
328a4	𲢤	[扌⺪一口,,CJK-J]
328a5	𲢥	[扌匚日宀女,,CJK-J]
328a6	𲢦	[扌匚亻隹,,CJK-J]
328a7	𲢧	[扌王王巴,,CJK-J]
328a8	𲢨	[木支扌斤,,CJK-J]
328a9	𲢩	[扌艹日月,,CJK-J]
328aa	𲢪	[扌冂八十目一,,CJK-J]
328ab	𲢫	[扌冖日大巾,,CJK-J]
328ac	𲢬	[扌〢見,,CJK-J]
328ad	𲢭	[扌囗韋,,CJK-J]
328ae	𲢮	[扌尚攵,,CJK-J]
328af	𲢯	[扌丿罒一氺,,CJK-J]
328b0	𲢰	[扌手手手,,CJK-J]
328b1	𲢱	[亼口亼口手,,CJK-J]
328b2	𲢲	[手𠂉卌一灬,,CJK-J]
328b3	𲢳	[扌豸刀口,,CJK-J]
328b4	𲢴	[扌冖虫,,CJK-J]
328b5	𲢵	[扌氵穴犬,,CJK-J]
328b6	𲢶	[阝丷豕手,,CJK-J]
328b7	𲢷	[革亻匕手,,CJK-J]
328b8	𲢸	[扌⻊艮,,CJK-J]
328b9	𲢹	[扌罒大日⺃,,CJK-J]
328ba	𲢺	[扌⻊儿冫,,CJK-J]
328bb	𲢻	[扌斤頁,,CJK-J]
328bc	𲢼	[扌爫龴冂厶又⺃,,CJK-J]
328bd	𲢽	[扌爫冖心夂,,CJK-J]
328be	𲢾	[扌⺮夂丰,,CJK-J]
328bf	𲢿	[扌鼠,,CJK-J]
328c0	𲣀	[扌亻頁,,CJK-J]
328c1	𲣁	[扌鹿匕,,CJK-J]
328c2	𲣂	[扌广臼丨又,,CJK-J]
328c3	𲣃	[扌衤甫,,CJK-J]
328c4	𲣄	[扌糹一巛工,,CJK-J]
328c5	𲣅	[扌屮凵丶,,CJK-J]
328c6	𲣆	[扌山亠乂凵禸,,CJK-J]
328c7	𲣇	[扌艹人口,,CJK-J]
328c8	𲣈	[扌衣,,CJK-J]
328c9	𲣉	[扌艹罒冖夕,,CJK-J]
328ca	𲣊	[扌艹乛水一灬,,CJK-J]
328cb	𲣋	[扌⺮宀㠯,,CJK-J]
328cc	𲣌	[扌釒艮,,CJK-J]
328cd	𲣍	[扌⺮侖,,CJK-J]
328ce	𲣎	[扌高攴,,CJK-J]
328cf	𲣏	[扌厂艹田⽱,,CJK-J]
328d0	𲣐	[扌木厶厶厶人彡,,CJK-J]
328d1	𲣑	[扌門丷口儿,,CJK-J]
328d2	𲣒	[艹土八土丸手,,CJK-J]
328d3	𲣓	[扌立口,,CJK-J]
328d4	𲣔	[扌⺮戊一口,,CJK-J]
328d5	𲣕	[扌非車,,CJK-J]
328d6	𲣖	[扌飠爫女,,CJK-J]
328d7	𲣗	[言侖手,,CJK-J]
328d8	𲣘	[氵癶弓殳手,,CJK-J]
328d9	𲣙	[扌辟刀,,CJK-J]
328da	𲣚	[扌尸示寸火,,CJK-J]
328db	𲣛	[扌耂日見,,CJK-J]
328dc	𲣜	[扌艹门束丷,,CJK-J]
328dd	𲣝	[扌口亼囗⺌日,,CJK-J]
328de	𲣞	[扌⻊木日一,,CJK-J]
328df	𲣟	[手弓一田一田一,,CJK-J]
328e0	𲣠	[扌虍隹二ㄅ,,CJK-J]
328e1	𲣡	[扌犭艹隹又,,CJK-J]
328e2	𲣢	[扌⺮示,,CJK-J]
328e3	𲣣	[扌宀井貝,,CJK-J]
328e4	𲣤	[扌亠乡隹瓦,,CJK-J]
328e5	𲣥	[扌⺁⺁⺁,,CJK-J]
328e6	𲣦	[扌曲豆⺈巴,,CJK-J]
328e7	𲣧	[扌吅頁吅,,CJK-J]
328e8	𲣨	[扌言人人戈非一,,CJK-J]
328e9	𲣩	[扌艹吅隹見,,CJK-J]
328ea	𲣪	[亽龴支,,CJK-J]
328eb	𲣫	[支人彡,,CJK-J]
328ec	𲣬	[八厶儿支,,CJK-J]
328ed	𲣭	[支亠乂凵禸,,CJK-J]
328ee	𲣮	[〢冖子攴,,CJK-J]
328ef	𲣯	[羽立攵,,CJK-J]
328f0	𲣰	[巴米女攵,,CJK-J]
328f1	𲣱	[口女女巴,,CJK-J]
328f2	𲣲	[貝攵亼⺝刂,,CJK-J]
328f3	𲣳	[文尤,,CJK-J]
328f4	𲣴	[臣文,,CJK-J]
328f5	𲣵	[文臣,,CJK-J]
328f6	𲣶	[文尸丶⺀,,CJK-J]
328f7	𲣷	[文土,,CJK-J]
328f8	𲣸	[文匚コ,,CJK-J]
328f9	𲣹	[文門文,,CJK-J]
328fa	𲣺	[文米夕㐄,,CJK-J]
328fb	𲣻	[文⺻灬皿,,CJK-J]
328fc	𲣼	[乂乂冖木木文,,CJK-J]
328fd	𲣽	[古斗,,CJK-J]
328fe	𲣾	[𣄼斗,,CJK-J]
328ff	𲣿	[广非斗,,CJK-J]
32900	𲤀	[高斤,,CJK-J]
32901	𲤁	[不米㇗斤,,CJK-J]
32902	𲤂	[⺊口車斤,,CJK-J]
32903	𲤃	[方𠂉亠几,,CJK-J]
32904	𲤄	[方亻𣄼,,CJK-J]
32905	𲤅	[方𠂉衣一,,CJK-J]
32906	𲤆	[方𠂉虎,,CJK-J]
32907	𲤇	[方四貝,,CJK-J]
32908	𲤈	[方𠂉卌一灬,,CJK-J]
32909	𲤉	[方艹風,,CJK-J]
3290a	𲤊	[方贝贝缶,,CJK-J]
3290b	𲤋	[方貝貝缶,,CJK-J]
3290c	𲤌	[旡彡,,CJK-J]
3290d	𲤍	[旡夂,,CJK-J]
3290e	𲤎	[旡旡日一,,CJK-J]
3290f	𲤏	[日土,,CJK-J]
32910	𲤐	[日八一ㄅ,,CJK-J]
32911	𲤑	[日尸丶,,CJK-J]
32912	𲤒	[日瓦,,CJK-J]
32913	𲤓	[不𣄼,,CJK-J]
32914	𲤔	[日⺊口,,CJK-J]
32915	𲤕	[日八二ㄅ,,CJK-J]
32916	𲤖	[日斤丶,,CJK-J]
32917	𲤗	[日皮,,CJK-J]
32918	𲤘	[土日寸,,CJK-J]
32919	𲤙	[日里,,CJK-J]
3291a	𲤚	[日日一𬺰,,CJK-J]
3291b	𲤛	[日爫二ㄅ,,CJK-J]
3291c	𲤜	[日勹𰀪也,,CJK-J]
3291d	𲤝	[日氵心,,CJK-J]
3291e	𲤞	[日龶𧘇,,CJK-J]
3291f	𲤟	[日山厂干,,CJK-J]
32920	𲤠	[日冂䒑亡,,CJK-J]
32921	𲤡	[日禾口,,CJK-J]
32922	𲤢	[日彳皮,,CJK-J]
32923	𲤣	[日立口,,CJK-J]
32924	𲤤	[日口虫,,CJK-J]
32925	𲤥	[日山而,,CJK-J]
32926	𲤦	[日乍心,,CJK-J]
32927	𲤧	[勹𰀪日疋,,CJK-J]
32928	𲤨	[日彳土寸,,CJK-J]
32929	𲤩	[日勹𰀪人,,CJK-J]
3292a	𲤪	[礻斤日,,CJK-J]
3292b	𲤫	[日十⺆土口,,CJK-J]
3292c	𲤬	[日丶氺,,CJK-J]
3292d	𲤭	[日歹刂灬,,CJK-J]
3292e	𲤮	[日王王,,CJK-J]
3292f	𲤯	[日艹亼口,,CJK-J]
32930	𲤰	[日⺝夕夕,,CJK-J]
32931	𲤱	[光日月,,CJK-J]
32932	𲤲	[日䒑,,CJK-J]
32933	𲤳	[日疋日十,,CJK-J]
32934	𲤴	[日豕辶,,CJK-J]
32935	𲤵	[日土,,CJK-J]
32936	𲤶	[日山冂䒑山,,CJK-J]
32937	𲤷	[日舟皿,,CJK-J]
32938	𲤸	[日六口𧘇,,CJK-J]
32939	𲤹	[日巛田木,,CJK-J]
3293a	𲤺	[土土土一儿日,,CJK-J]
3293b	𲤻	[日𠕁攵,,CJK-J]
3293c	𲤼	[日丨𠂉日一勹𰀪,,CJK-J]
3293d	𲤽	[日日耳又,,CJK-J]
3293e	𲤾	[日生戊𠃌,,CJK-J]
3293f	𲤿	[日非心,,CJK-J]
32940	𲥀	[日癶豆,,CJK-J]
32941	𲥁	[日土寸彳人禾,,CJK-J]
32942	𲥂	[日艹田⽱,,CJK-J]
32943	𲥃	[日田,,CJK-J]
32944	𲥄	[日{微框}几,,CJK-J]
32945	𲥅	[日人亠乂凵禸,,CJK-J]
32946	𲥆	[⺷女日月,,CJK-J]
32947	𲥇	[日氵爫缶,,CJK-J]
32948	𲥈	[日耳又丿,,CJK-J]
32949	𲥉	[日匕矢龴疋,,CJK-J]
3294a	𲥊	[日火火冖木,,CJK-J]
3294b	𲥋	[日疋山一几攵,,CJK-J]
3294c	𲥌	[日艹人人人人,,CJK-J]
3294d	𲥍	[日屮人人人人二ㄅ,,CJK-J]
3294e	𲥎	[日冂一口,,CJK-J]
3294f	𲥏	[日忄人人戈非一,,CJK-J]
32950	𲥐	[日十口冖吅井一𧘇,,CJK-J]
32951	𲥑	[曲ヿ,,CJK-J]
32952	𲥒	[曲工,,CJK-J]
32953	𲥓	[日㇂丿田一,,CJK-J]
32954	𲥔	[亼囗⺌日⺊口,,CJK-J]
32955	𲥕	[𣄼隹灬,,CJK-J]
32956	𲥖	[亼囗⺌日耳又丿,,CJK-J]
32957	𲥗	[月八,,CJK-J]
32958	𲥘	[支月,,CJK-J]
32959	𲥙	[月乃子,,CJK-J]
3295a	𲥚	[月丿冂口,,CJK-J]
3295b	𲥛	[月人王,,CJK-J]
3295c	𲥜	[月儿,,CJK-J]
3295d	𲥝	[月艹方,,CJK-J]
3295e	𲥞	[月日一寸,,CJK-J]
3295f	𲥟	[尚月,,CJK-J]
32960	𲥠	[月彳一止,,CJK-J]
32961	𲥡	[月𠂉,,CJK-J]
32962	𲥢	[月氵𠂉母,,CJK-J]
32963	𲥣	[音十月,,CJK-J]
32964	𲥤	[月癶弓殳,,CJK-J]
32965	𲥥	[月土人人囗口,,CJK-J]
32966	𲥦	[月音欠,,CJK-J]
32967	𲥧	[厂生𠂇⺝,,CJK-J]
32968	𲥨	[月罒耂日,,CJK-J]
32969	𲥩	[月月宀⺊一小又,,CJK-J]
3296a	𲥪	[亡月王木木,,CJK-J]
3296b	𲥫	[月⺮丶氺,,CJK-J]
3296c	𲥬	[月高羊,,CJK-J]
3296d	𲥭	[月吅厂ヿ耳攵,,CJK-J]
3296e	𲥮	[木十,,CJK-J]
3296f	𲥯	[木亍,,CJK-J]
32970	𲥰	[木卜ヿ,,CJK-J]
32971	𲥱	[木勹𰀪,,CJK-J]
32972	𲥲	[木,,CJK-J]
32973	𲥳	[木冖几丶,,CJK-J]
32974	𲥴	[木一,,CJK-J]
32975	𲥵	[木夕卜,,CJK-J]
32976	𲥶	[木矢,,CJK-J]
32977	𲥷	[木木又,,CJK-J]
32978	𲥸	[𠂇⺝木,,CJK-J]
32979	𲥹	[𠫔耒,,CJK-J]
3297a	𲥺	[木匚斤,,CJK-J]
3297b	𲥻	[冫八刀木,,CJK-J]
3297c	𲥼	[木女阝,,CJK-J]
3297d	𲥽	[木一丿皿,,CJK-J]
3297e	𲥾	[木土欠,,CJK-J]
3297f	𲥿	[歺又木,,CJK-J]
32980	𲦀	[束匚儿,,CJK-J]
32981	𲦁	[木夕木,,CJK-J]
32982	𲦂	[木身,,CJK-J]
32983	𲦃	[木彡木,,CJK-J]
32984	𲦄	[木氵殳,,CJK-J]
32985	𲦅	[木不长,,CJK-J]
32986	𲦆	[木犬木,,CJK-J]
32987	𲦇	[扌白木,,CJK-J]
32988	𲦈	[十目一木,,CJK-J]
32989	𲦉	[田木文,,CJK-J]
3298a	𲦊	[木目レ⺃,,CJK-J]
3298b	𲦋	[木月巴,,CJK-J]
3298c	𲦌	[木彐亅ㅌ亅,,CJK-J]
3298d	𲦍	[木匚大人人,,CJK-J]
3298e	𲦎	[木龷八巳,,CJK-J]
3298f	𲦏	[木不生,,CJK-J]
32990	𲦐	[木石又又,,CJK-J]
32991	𲦑	[一木禾子,,CJK-J]
32992	𲦒	[木艹厶口,,CJK-J]
32993	𲦓	[木儿力,,CJK-J]
32994	𲦔	[禾子一木,,CJK-J]
32995	𲦕	[木亻吕,,CJK-J]
32996	𲦖	[木门各,,CJK-J]
32997	𲦗	[木亠弓,,CJK-J]
32998	𲦘	[木穴方,,CJK-J]
32999	𲦙	[木火禾,,CJK-J]
3299a	𲦚	[力口木户,,CJK-J]
3299b	𲦛	[木木𣄼一,,CJK-J]
3299c	𲦜	[木艹亻戈,,CJK-J]
3299d	𲦝	[木口木口,,CJK-J]
3299e	𲦞	[木⺮丿大,,CJK-J]
3299f	𲦟	[身阝木,,CJK-J]
329a0	𲦠	[木氵丶艮,,CJK-J]
329a1	𲦡	[木火𣄼一,,CJK-J]
329a2	𲦢	[木巛丿,,CJK-J]
329a3	𲦣	[木一亻龷日,,CJK-J]
329a4	𲦤	[木廿口夫,,CJK-J]
329a5	𲦥	[木龷八未,,CJK-J]
329a6	𲦦	[木木木彡,,CJK-J]
329a7	𲦧	[木豆木,,CJK-J]
329a8	𲦨	[木口隹,,CJK-J]
329a9	𲦩	[舟几口木,,CJK-J]
329aa	𲦪	[木亠一𧘇,,CJK-J]
329ab	𲦫	[木方𠂉冂土,,CJK-J]
329ac	𲦬	[木穴至,,CJK-J]
329ad	𲦭	[木十日十韦,,CJK-J]
329ae	𲦮	[木匚豆寸,,CJK-J]
329af	𲦯	[木一自大力,,CJK-J]
329b0	𲦰	[木壴彡,,CJK-J]
329b1	𲦱	[木⻗支,,CJK-J]
329b2	𲦲	[尚攵木,,CJK-J]
329b3	𲦳	[木口吅二ㄅ,,CJK-J]
329b4	𲦴	[木犭可,,CJK-J]
329b5	𲦵	[丿米廿未,,CJK-J]
329b6	𲦶	[木矢豆,,CJK-J]
329b7	𲦷	[木⺈囚儿,,CJK-J]
329b8	𲦸	[木攵土,,CJK-J]
329b9	𲦹	[木日干,,CJK-J]
329ba	𲦺	[木氵日一勹𰀪,,CJK-J]
329bb	𲦻	[木木艹𠂇口,,CJK-J]
329bc	𲦼	[木石白丿十,,CJK-J]
329bd	𲦽	[木艹日大力,,CJK-J]
329be	𲦾	[木罒⺊日十,,CJK-J]
329bf	𲦿	[木艹米女,,CJK-J]
329c0	𲧀	[木⺮匚田,,CJK-J]
329c1	𲧁	[臼工殳木,,CJK-J]
329c2	𲧂	[木爫可欠,,CJK-J]
329c3	𲧃	[亠人人朩,,CJK-J]
329c4	𲧄	[氵耂日未,,CJK-J]
329c5	𲧅	[尸龷八殳木,,CJK-J]
329c6	𲧆	[木尸龷八殳,,CJK-J]
329c7	𲧇	[豕豕木,,CJK-J]
329c8	𲧈	[木走豸,,CJK-J]
329c9	𲧉	[木目,,CJK-J]
329ca	𲧊	[木門䒑大,,CJK-J]
329cb	𲧋	[木門舌,,CJK-J]
329cc	𲧌	[木艹氵亻立,,CJK-J]
329cd	𲧍	[田木⺷灬,,CJK-J]
329ce	𲧎	[木𠂉卌一夕㐄,,CJK-J]
329cf	𲧏	[丿未止匕糸,,CJK-J]
329d0	𲧐	[木女辰口,,CJK-J]
329d1	𲧑	[亠人人朩火火,,CJK-J]
329d2	𲧒	[木麻丿厶,,CJK-J]
329d3	𲧓	[氵車斤木,,CJK-J]
329d4	𲧔	[木戊⺊一小心,,CJK-J]
329d5	𲧕	[木⺮木目,,CJK-J]
329d6	𲧖	[木立口,,CJK-J]
329d7	𲧗	[木尸吅田十,,CJK-J]
329d8	𲧘	[木鳥囚,,CJK-J]
329d9	𲧙	[木⺮目大厶,,CJK-J]
329da	𲧚	[木士殳耳,,CJK-J]
329db	𲧛	[土土土一儿木目,,CJK-J]
329dc	𲧜	[木臣𠂉口吅,,CJK-J]
329dd	𲧝	[束{𣪊无一}禾,,CJK-J]
329de	𲧞	[田木亻龶貝,,CJK-J]
329df	𲧟	[木言身寸,,CJK-J]
329e0	𲧠	[木宀井貝,,CJK-J]
329e1	𲧡	[木弓一,,CJK-J]
329e2	𲧢	[木宀各頁,,CJK-J]
329e3	𲧣	[木⺮冎口辶,,CJK-J]
329e4	𲧤	[木金水火土,,CJK-J]
329e5	𲧥	[木了口又一穴至,,CJK-J]
329e6	𲧦	[木車車車,,CJK-J]
329e7	𲧧	[木耳王十罒一心,,CJK-J]
329e8	𲧨	[田木忄束⺈貝,,CJK-J]
329e9	𲧩	[木言糹糹攵,,CJK-J]
329ea	𲧪	[木冂一口冖木木火,,CJK-J]
329eb	𲧫	[目欠,,CJK-J]
329ec	𲧬	[户山欠,,CJK-J]
329ed	𲧭	[〢欠,,CJK-J]
329ee	𲧮	[𠂉欠,,CJK-J]
329ef	𲧯	[戊一口心欠,,CJK-J]
329f0	𲧰	[艹肀爿一欠,,CJK-J]
329f1	𲧱	[口止,,CJK-J]
329f2	𲧲	[一止井,,CJK-J]
329f3	𲧳	[止冂䒑山刂,,CJK-J]
329f4	𲧴	[一止亻尚,,CJK-J]
329f5	𲧵	[止戊一小丿𠂉,,CJK-J]
329f6	𲧶	[貝貝一止,,CJK-J]
329f7	𲧷	[日耳又止戊一小丿,,CJK-J]
329f8	𲧸	[歹干丷,,CJK-J]
329f9	𲧹	[歹力口,,CJK-J]
329fa	𲧺	[歹龶𧘇,,CJK-J]
329fb	𲧻	[歹〢,,CJK-J]
329fc	𲧼	[歹卩辶,,CJK-J]
329fd	𲧽	[歹⺶丶丶艮,,CJK-J]
329fe	𲧾	[歹⺮僉,,CJK-J]
329ff	𲧿	[歹麻非,,CJK-J]
32a00	𲨀	[几殳,,CJK-J]
32a01	𲨁	[土殳,,CJK-J]
32a02	𲨂	[乂乂冂人人殳,,CJK-J]
32a03	𲨃	[⺈匕,,CJK-J]
32a04	𲨄	[毛卜,,CJK-J]
32a05	𲨅	[毛八,,CJK-J]
32a06	𲨆	[毛山,,CJK-J]
32a07	𲨇	[毛王,,CJK-J]
32a08	𲨈	[勹𰀪毛,,CJK-J]
32a09	𲨉	[毛丶王,,CJK-J]
32a0a	𲨊	[毛女口,,CJK-J]
32a0b	𲨋	[毛口力刂,,CJK-J]
32a0c	𲨌	[冫亽龴毛,,CJK-J]
32a0d	𲨍	[己殳毛,,CJK-J]
32a0e	𲨎	[尸毛毛,,CJK-J]
32a0f	𲨏	[毛龷日,,CJK-J]
32a10	𲨐	[毛⺊口灬,,CJK-J]
32a11	𲨑	[毛日宀女,,CJK-J]
32a12	𲨒	[毛勹勹,,CJK-J]
32a13	𲨓	[𠂇工𠂇⺝毛,,CJK-J]
32a14	𲨔	[气土,,CJK-J]
32a15	𲨕	[气二儿,,CJK-J]
32a16	𲨖	[气八厶,,CJK-J]
32a17	𲨗	[气毛,,CJK-J]
32a18	𲨘	[气水,,CJK-J]
32a19	𲨙	[气尸匕,,CJK-J]
32a1a	𲨚	[厂土丶气,,CJK-J]
32a1b	𲨛	[气自,,CJK-J]
32a1c	𲨜	[气糸,,CJK-J]
32a1d	𲨝	[气厶八夂,,CJK-J]
32a1e	𲨞	[止⺝气,,CJK-J]
32a1f	𲨟	[气罒夕,,CJK-J]
32a20	𲨠	[气金,,CJK-J]
32a21	𲨡	[气⺝,,CJK-J]
32a22	𲨢	[气阝可,,CJK-J]
32a23	𲨣	[气古儿刂,,CJK-J]
32a24	𲨤	[气日勹亾,,CJK-J]
32a25	𲨥	[气立朩,,CJK-J]
32a26	𲨦	[气自犬,,CJK-J]
32a27	𲨧	[气广肀口,,CJK-J]
32a28	𲨨	[气宀心丿山,,CJK-J]
32a29	𲨩	[气止匕糸,,CJK-J]
32a2a	𲨪	[气黑,,CJK-J]
32a2b	𲨫	[气爫工彐心,,CJK-J]
32a2c	𲨬	[气糹氺,,CJK-J]
32a2d	𲨭	[气⺶丶丶艮,,CJK-J]
32a2e	𲨮	[气魚羊,,CJK-J]
32a2f	𲨯	[气罒糹隹,,CJK-J]
32a30	𲨰	[氵一,,CJK-J]
32a31	𲨱	[フ刂,,CJK-J]
32a32	𲨲	[氵二,,CJK-J]
32a33	𲨳	[水卜,,CJK-J]
32a34	𲨴	[氵ㄋ,,CJK-J]
32a35	𲨵	[氵三,,CJK-J]
32a36	𲨶	[氵一,,CJK-J]
32a37	𲨷	[氵ㄋ,,CJK-J]
32a38	𲨸	[氵匚儿,,CJK-J]
32a39	𲨹	[氵一⺊ㄅ,,CJK-J]
32a3a	𲨺	[水见,,CJK-J]
32a3b	𲨻	[水牛,,CJK-J]
32a3c	𲨼	[氵丿廾,,CJK-J]
32a3d	𲨽	[水文,,CJK-J]
32a3e	𲨾	[水口力,,CJK-J]
32a3f	𲨿	[氵冂一丨㇅,,CJK-J]
32a40	𲩀	[氵土一𬺰,,CJK-J]
32a41	𲩁	[水戈刂,,CJK-J]
32a42	𲩂	[至水,,CJK-J]
32a43	𲩃	[水十口丨,,CJK-J]
32a44	𲩄	[氵丿冂口,,CJK-J]
32a45	𲩅	[氵𠂉,,CJK-J]
32a46	𲩆	[氵亻支,,CJK-J]
32a47	𲩇	[氵竹,,CJK-J]
32a48	𲩈	[氵人止,,CJK-J]
32a49	𲩉	[氵宀夕,,CJK-J]
32a4a	𲩊	[水羽,,CJK-J]
32a4b	𲩋	[氵⺄田,,CJK-J]
32a4c	𲩌	[氵工贝,,CJK-J]
32a4d	𲩍	[廿㇗一氺丶,,CJK-J]
32a4e	𲩎	[氵一廾阝,,CJK-J]
32a4f	𲩏	[氵山巴,,CJK-J]
32a50	𲩐	[氵乃皿,,CJK-J]
